"BTK.Open" "BTK.High" "BTK.Low" "BTK.Close" "BTK.Volume" "BTK.Adjusted"
"2016-03-30" 2868.47998 2868.47998 2868.47998 2868.47998 0 2868.47998
"2016-03-31" 2959 2959 2959 2959 0 2959
"2016-04-01" 3037.679932 3037.679932 3037.679932 3037.679932 0 3037.679932
"2016-04-04" 3062.280029 3062.280029 3062.280029 3062.280029 0 3062.280029
"2016-04-05" 3067.699951 3067.699951 3067.699951 3067.699951 0 3067.699951
"2016-04-06" 3248.570068 3248.570068 3248.570068 3248.570068 0 3248.570068
"2016-04-07" 3175.290039 3175.290039 3175.290039 3175.290039 0 3175.290039
"2016-04-08" 3155.449951 3155.449951 3155.449951 3155.449951 0 3155.449951
"2016-04-11" 3097.5 3097.5 3097.5 3097.5 0 3097.5
"2016-04-12" 3126.169922 3126.169922 3126.169922 3126.169922 0 3126.169922
"2016-04-13" 3195.620117 3195.620117 3195.620117 3195.620117 0 3195.620117
"2016-04-14" 3200.070068 3200.070068 3200.070068 3200.070068 0 3200.070068
"2016-04-15" 3197.350098 3197.350098 3197.350098 3197.350098 0 3197.350098
"2016-04-18" 3238.77002 3238.77002 3238.77002 3238.77002 0 3238.77002
"2016-04-19" 3174.110107 3174.110107 3174.110107 3174.110107 0 3174.110107
"2016-04-20" 3183.030029 3183.030029 3183.030029 3183.030029 0 3183.030029
"2016-04-21" 3269.330078 3269.330078 3269.330078 3269.330078 0 3269.330078
"2016-04-22" 3278.820068 3278.820068 3278.820068 3278.820068 0 3278.820068
"2016-04-25" 3259.409912 3259.409912 3259.409912 3259.409912 0 3259.409912
"2016-04-26" 3220.459961 3220.459961 3220.459961 3220.459961 0 3220.459961
"2016-04-27" 3192.120117 3192.120117 3192.120117 3192.120117 0 3192.120117
"2016-04-28" 3162.689941 3162.689941 3162.689941 3162.689941 0 3162.689941
"2016-04-29" 3084.360107 3084.360107 3084.360107 3084.360107 0 3084.360107
"2016-05-02" 3118.370117 3118.370117 3118.370117 3118.370117 0 3118.370117
"2016-05-03" 3040.23999 3040.23999 3040.23999 3040.23999 0 3040.23999
"2016-05-04" 2930.540039 2930.540039 2930.540039 2930.540039 0 2930.540039
"2016-05-05" 2937.01001 2937.01001 2937.01001 2937.01001 0 2937.01001
"2016-05-06" 2928.429932 2928.429932 2928.429932 2928.429932 0 2928.429932
"2016-05-09" 3010.530029 3010.530029 3010.530029 3010.530029 0 3010.530029
"2016-05-10" 3027.48999 3027.48999 3027.48999 3027.48999 0 3027.48999
"2016-05-11" 2933.409912 2933.409912 2933.409912 2933.409912 0 2933.409912
"2016-05-12" 2888.830078 2888.830078 2888.830078 2888.830078 0 2888.830078
"2016-05-13" 2918.280029 2918.280029 2918.280029 2918.280029 0 2918.280029
"2016-05-16" 3002.48999 3002.48999 3002.48999 3002.48999 0 3002.48999
"2016-05-17" 2983.48999 2983.48999 2983.48999 2983.48999 0 2983.48999
"2016-05-18" 3027.899902 3027.899902 3027.899902 3027.899902 0 3027.899902
"2016-05-19" 2983.060059 2983.060059 2983.060059 2983.060059 0 2983.060059
"2016-05-20" 3049.340088 3049.340088 3049.340088 3049.340088 0 3049.340088
"2016-05-23" 3076.189941 3076.189941 3076.189941 3076.189941 0 3076.189941
"2016-05-24" 3130.469971 3130.469971 3130.469971 3130.469971 0 3130.469971
"2016-05-25" 3177.300049 3177.300049 3177.300049 3177.300049 0 3177.300049
"2016-05-26" 3135.290039 3135.290039 3135.290039 3135.290039 0 3135.290039
"2016-05-27" 3176.429932 3176.429932 3176.429932 3176.429932 0 3176.429932
"2016-05-31" 3227.860107 3227.860107 3227.860107 3227.860107 0 3227.860107
"2016-06-01" 3244.689941 3244.689941 3244.689941 3244.689941 0 3244.689941
"2016-06-02" 3327.639893 3327.639893 3327.639893 3327.639893 0 3327.639893
"2016-06-03" 3262.679932 3262.679932 3262.679932 3262.679932 0 3262.679932
"2016-06-06" 3336.840088 3336.840088 3336.840088 3336.840088 0 3336.840088
"2016-06-07" 3279.610107 3279.610107 3279.610107 3279.610107 0 3279.610107
"2016-06-08" 3294.860107 3294.860107 3294.860107 3294.860107 0 3294.860107
"2016-06-09" 3213.51001 3213.51001 3213.51001 3213.51001 0 3213.51001
"2016-06-10" 3135.120117 3135.120117 3135.120117 3135.120117 0 3135.120117
"2016-06-13" 3086.199951 3086.199951 3086.199951 3086.199951 0 3086.199951
"2016-06-14" 3071.959961 3071.959961 3071.959961 3071.959961 0 3071.959961
"2016-06-15" 3070.909912 3070.909912 3070.909912 3070.909912 0 3070.909912
"2016-06-16" 3068.52002 3068.52002 3068.52002 3068.52002 0 3068.52002
"2016-06-17" 3008.800049 3008.800049 3008.800049 3008.800049 0 3008.800049
"2016-06-20" 3048.080078 3048.080078 3048.080078 3048.080078 0 3048.080078
"2016-06-21" 3001.159912 3001.159912 3001.159912 3001.159912 0 3001.159912
"2016-06-22" 3021.52002 3021.52002 3021.52002 3021.52002 0 3021.52002
"2016-06-23" 3089.48999 3089.48999 3089.48999 3089.48999 0 3089.48999
"2016-06-24" 2932.959961 2932.959961 2932.959961 2932.959961 0 2932.959961
"2016-06-27" 2818.699951 2818.699951 2818.699951 2818.699951 0 2818.699951
"2016-06-28" 2943.419922 2943.419922 2943.419922 2943.419922 0 2943.419922
"2016-06-29" 3003.439941 3003.439941 3003.439941 3003.439941 0 3003.439941
"2016-06-30" 3024.629883 3024.629883 3024.629883 3024.629883 0 3024.629883
"2016-07-01" 3099.889893 3099.889893 3099.889893 3099.889893 0 3099.889893
"2016-07-05" 3058.48999 3058.48999 3058.48999 3058.48999 0 3058.48999
"2016-07-06" 3115.439941 3115.439941 3115.439941 3115.439941 0 3115.439941
"2016-07-07" 3142.669922 3142.669922 3142.669922 3142.669922 0 3142.669922
"2016-07-08" 3167.409912 3167.409912 3167.409912 3167.409912 0 3167.409912
"2016-07-11" 3165.76001 3165.76001 3165.76001 3165.76001 0 3165.76001
"2016-07-12" 3189.120117 3189.120117 3189.120117 3189.120117 0 3189.120117
"2016-07-13" 3127.850098 3127.850098 3127.850098 3127.850098 0 3127.850098
"2016-07-14" 3132.719971 3132.719971 3132.719971 3132.719971 0 3132.719971
"2016-07-15" 3164.01001 3164.01001 3164.01001 3164.01001 0 3164.01001
"2016-07-18" 3173.090088 3173.090088 3173.090088 3173.090088 0 3173.090088
"2016-07-19" 3128.370117 3128.370117 3128.370117 3128.370117 0 3128.370117
"2016-07-20" 3208.76001 3208.76001 3208.76001 3208.76001 0 3208.76001
"2016-07-21" 3238.550049 3238.550049 3238.550049 3238.550049 0 3238.550049
"2016-07-22" 3246.149902 3246.149902 3246.149902 3246.149902 0 3246.149902
"2016-07-25" 3258.909912 3258.909912 3258.909912 3258.909912 0 3258.909912
"2016-07-26" 3264.72998 3264.72998 3264.72998 3264.72998 0 3264.72998
"2016-07-27" 3331.110107 3331.110107 3331.110107 3331.110107 0 3331.110107
"2016-07-28" 3326.389893 3326.389893 3326.389893 3326.389893 0 3326.389893
"2016-07-29" 3388.929932 3388.929932 3388.929932 3388.929932 0 3388.929932
"2016-08-01" 3471.169922 3471.169922 3471.169922 3471.169922 0 3471.169922
"2016-08-02" 3446.610107 3446.610107 3446.610107 3446.610107 0 3446.610107
"2016-08-03" 3477.870117 3477.870117 3477.870117 3477.870117 0 3477.870117
"2016-08-04" 3440.620117 3440.620117 3440.620117 3440.620117 0 3440.620117
"2016-08-05" 3456.22998 3456.22998 3456.22998 3456.22998 0 3456.22998
"2016-08-08" 3414.330078 3414.330078 3414.330078 3414.330078 0 3414.330078
"2016-08-09" 3402.159912 3402.159912 3402.159912 3402.159912 0 3402.159912
"2016-08-10" 3298.949951 3298.949951 3298.949951 3298.949951 0 3298.949951
"2016-08-11" 3328.370117 3328.370117 3328.370117 3328.370117 0 3328.370117
"2016-08-12" 3339.5 3339.5 3339.5 3339.5 0 3339.5
"2016-08-15" 3386.969971 3386.969971 3386.969971 3386.969971 0 3386.969971
"2016-08-16" 3340.399902 3340.399902 3340.399902 3340.399902 0 3340.399902
"2016-08-17" 3332.419922 3332.419922 3332.419922 3332.419922 0 3332.419922
"2016-08-18" 3338.949951 3338.949951 3338.949951 3338.949951 0 3338.949951
"2016-08-19" 3317.639893 3317.639893 3317.639893 3317.639893 0 3317.639893
"2016-08-22" 3408.25 3408.25 3408.25 3408.25 0 3408.25
"2016-08-23" 3422.800049 3422.800049 3422.800049 3422.800049 0 3422.800049
"2016-08-24" 3306.610107 3306.610107 3306.610107 3306.610107 0 3306.610107
"2016-08-25" 3268.360107 3268.360107 3268.360107 3268.360107 0 3268.360107
"2016-08-26" 3298.120117 3298.120117 3298.120117 3298.120117 0 3298.120117
"2016-08-29" 3288.290039 3288.290039 3288.290039 3288.290039 0 3288.290039
"2016-08-30" 3266 3266 3266 3266 0 3266
"2016-08-31" 3241.919922 3241.919922 3241.919922 3241.919922 0 3241.919922
"2016-09-01" 3251.27002 3251.27002 3251.27002 3251.27002 0 3251.27002
"2016-09-02" 3250.52002 3250.52002 3250.52002 3250.52002 0 3250.52002
"2016-09-06" 3344.209961 3344.209961 3344.209961 3344.209961 0 3344.209961
"2016-09-07" 3396.290039 3396.290039 3396.290039 3396.290039 0 3396.290039
"2016-09-08" 3420.540039 3420.540039 3420.540039 3420.540039 0 3420.540039
"2016-09-09" 3315.040039 3315.040039 3315.040039 3315.040039 0 3315.040039
"2016-09-12" 3413.5 3413.5 3413.5 3413.5 0 3413.5
"2016-09-13" 3359.570068 3359.570068 3359.570068 3359.570068 0 3359.570068
"2016-09-14" 3403.47998 3403.47998 3403.47998 3403.47998 0 3403.47998
"2016-09-15" 3437.330078 3437.330078 3437.330078 3437.330078 0 3437.330078
"2016-09-16" 3357.97998 3357.97998 3357.97998 3357.97998 0 3357.97998
"2016-09-19" 3362.149902 3362.149902 3362.149902 3362.149902 0 3362.149902
"2016-09-20" 3409.689941 3409.689941 3409.689941 3409.689941 0 3409.689941
"2016-09-21" 3445.110107 3445.110107 3445.110107 3445.110107 0 3445.110107
"2016-09-22" 3469.669922 3469.669922 3469.669922 3469.669922 0 3469.669922
"2016-09-23" 3444.600098 3444.600098 3444.600098 3444.600098 0 3444.600098
"2016-09-26" 3412.149902 3412.149902 3412.149902 3412.149902 0 3412.149902
"2016-09-27" 3463.969971 3463.969971 3463.969971 3463.969971 0 3463.969971
"2016-09-28" 3425.709961 3425.709961 3425.709961 3425.709961 0 3425.709961
"2016-09-29" 3332.649902 3332.649902 3332.649902 3332.649902 0 3332.649902
"2016-09-30" 3371.01001 3371.01001 3371.01001 3371.01001 0 3371.01001
"2016-10-03" 3369.389893 3369.389893 3369.389893 3369.389893 0 3369.389893
"2016-10-04" 3341.52002 3341.52002 3341.52002 3341.52002 0 3341.52002
"2016-10-05" 3377.090088 3377.090088 3377.090088 3377.090088 0 3377.090088
"2016-10-06" 3267.149902 3267.149902 3267.149902 3267.149902 0 3267.149902
"2016-10-07" 3274.51001 3274.51001 3274.51001 3274.51001 0 3274.51001
"2016-10-10" 3298.139893 3298.139893 3298.139893 3298.139893 0 3298.139893
"2016-10-11" 3176.290039 3176.290039 3176.290039 3176.290039 0 3176.290039
"2016-10-12" 3085.26001 3085.26001 3085.26001 3085.26001 0 3085.26001
"2016-10-13" 3083.370117 3083.370117 3083.370117 3083.370117 0 3083.370117
"2016-10-14" 3032.780029 3032.780029 3032.780029 3032.780029 0 3032.780029
"2016-10-17" 3031.399902 3031.399902 3031.399902 3031.399902 0 3031.399902
"2016-10-18" 3063.919922 3063.919922 3063.919922 3063.919922 0 3063.919922
"2016-10-19" 3029.320068 3029.320068 3029.320068 3029.320068 0 3029.320068
"2016-10-20" 3059.300049 3059.300049 3059.300049 3059.300049 0 3059.300049
"2016-10-21" 3058.370117 3058.370117 3058.370117 3058.370117 0 3058.370117
"2016-10-24" 3044.139893 3044.139893 3044.139893 3044.139893 0 3044.139893
"2016-10-25" 3006.570068 3006.570068 3006.570068 3006.570068 0 3006.570068
"2016-10-26" 2998.360107 2998.360107 2998.360107 2998.360107 0 2998.360107
"2016-10-27" 2983.120117 2983.120117 2983.120117 2983.120117 0 2983.120117
"2016-10-28" 2964.48999 2964.48999 2964.48999 2964.48999 0 2964.48999
"2016-10-31" 2941.810059 2941.810059 2941.810059 2941.810059 0 2941.810059
"2016-11-01" 2979.070068 2979.070068 2979.070068 2979.070068 0 2979.070068
"2016-11-02" 2908.449951 2908.449951 2908.449951 2908.449951 0 2908.449951
"2016-11-03" 2834.139893 2834.139893 2834.139893 2834.139893 0 2834.139893
"2016-11-04" 2887.169922 2887.169922 2887.169922 2887.169922 0 2887.169922
"2016-11-07" 3005.129883 3005.129883 3005.129883 3005.129883 0 3005.129883
"2016-11-08" 3041.76001 3041.76001 3041.76001 3041.76001 0 3041.76001
"2016-11-09" 3320.780029 3320.780029 3320.780029 3320.780029 0 3320.780029
"2016-11-10" 3387.169922 3387.169922 3387.169922 3387.169922 0 3387.169922
"2016-11-11" 3378.030029 3378.030029 3378.030029 3378.030029 0 3378.030029
"2016-11-14" 3464.02002 3464.02002 3464.02002 3464.02002 0 3464.02002
"2016-11-15" 3442.719971 3442.719971 3442.719971 3442.719971 0 3442.719971
"2016-11-16" 3359.780029 3359.780029 3359.780029 3359.780029 0 3359.780029
"2016-11-17" 3408.689941 3408.689941 3408.689941 3408.689941 0 3408.689941
"2016-11-18" 3370.610107 3370.610107 3370.610107 3370.610107 0 3370.610107
"2016-11-21" 3402.77002 3402.77002 3402.77002 3402.77002 0 3402.77002
"2016-11-22" 3321.939941 3321.939941 3321.939941 3321.939941 0 3321.939941
"2016-11-23" 3345.469971 3345.469971 3345.469971 3345.469971 0 3345.469971
"2016-11-25" 3366.149902 3366.149902 3366.149902 3366.149902 0 3366.149902
"2016-11-28" 3284.73999 3284.73999 3284.73999 3284.73999 0 3284.73999
"2016-11-29" 3289.320068 3289.320068 3289.320068 3289.320068 0 3289.320068
"2016-11-30" 3198.439941 3198.439941 3198.439941 3198.439941 0 3198.439941
"2016-12-01" 3134.810059 3134.810059 3134.810059 3134.810059 0 3134.810059
"2016-12-02" 3149.560059 3149.560059 3149.560059 3149.560059 0 3149.560059
"2016-12-05" 3176.800049 3176.800049 3176.800049 3176.800049 0 3176.800049
"2016-12-06" 3208.709961 3208.709961 3208.709961 3208.709961 0 3208.709961
"2016-12-07" 3112.199951 3112.199951 3112.199951 3112.199951 0 3112.199951
"2016-12-08" 3139.560059 3139.560059 3139.560059 3139.560059 0 3139.560059
"2016-12-09" 3148.100098 3148.100098 3148.100098 3148.100098 0 3148.100098
"2016-12-12" 3130.399902 3130.399902 3130.399902 3130.399902 0 3130.399902
"2016-12-13" 3142.22998 3142.22998 3142.22998 3142.22998 0 3142.22998
"2016-12-14" 3152 3152 3152 3152 0 3152
"2016-12-15" 3218.330078 3218.330078 3218.330078 3218.330078 0 3218.330078
"2016-12-16" 3197.320068 3197.320068 3197.320068 3197.320068 0 3197.320068
"2016-12-19" 3158.97998 3158.97998 3158.97998 3158.97998 0 3158.97998
"2016-12-20" 3193.73999 3193.73999 3193.73999 3193.73999 0 3193.73999
"2016-12-21" 3132.300049 3132.300049 3132.300049 3132.300049 0 3132.300049
"2016-12-22" 3109.75 3109.75 3109.75 3109.75 0 3109.75
"2016-12-23" 3180.919922 3180.919922 3180.919922 3180.919922 0 3180.919922
"2016-12-27" 3162 3162 3162 3162 0 3162
"2016-12-28" 3114.570068 3114.570068 3114.570068 3114.570068 0 3114.570068
"2016-12-29" 3094.659912 3094.659912 3094.659912 3094.659912 0 3094.659912
"2016-12-30" 3075.02002 3075.02002 3075.02002 3075.02002 0 3075.02002
"2017-01-03" 3116.149902 3116.149902 3116.149902 3116.149902 0 3116.149902
"2017-01-04" 3234.219971 3234.219971 3234.219971 3234.219971 0 3234.219971
"2017-01-05" 3234.399902 3234.399902 3234.399902 3234.399902 0 3234.399902
"2017-01-06" 3285.159912 3285.159912 3285.159912 3285.159912 0 3285.159912
"2017-01-09" 3307.459961 3307.459961 3307.459961 3307.459961 0 3307.459961
"2017-01-10" 3325.52002 3325.52002 3325.52002 3325.52002 0 3325.52002
"2017-01-11" 3208.399902 3208.399902 3208.399902 3208.399902 0 3208.399902
"2017-01-12" 3243.459961 3243.459961 3243.459961 3243.459961 0 3243.459961
"2017-01-13" 3251.25 3251.25 3251.25 3251.25 0 3251.25
"2017-01-17" 3175.830078 3175.830078 3175.830078 3175.830078 0 3175.830078
"2017-01-18" 3216.399902 3216.399902 3216.399902 3216.399902 0 3216.399902
"2017-01-19" 3192.26001 3192.26001 3192.26001 3192.26001 0 3192.26001
"2017-01-20" 3175.179932 3175.179932 3175.179932 3175.179932 0 3175.179932
"2017-01-23" 3134.77002 3134.77002 3134.77002 3134.77002 0 3134.77002
"2017-01-24" 3135.149902 3135.149902 3135.149902 3135.149902 0 3135.149902
"2017-01-25" 3165.419922 3165.419922 3165.419922 3165.419922 0 3165.419922
"2017-01-26" 3144.77002 3144.77002 3144.77002 3144.77002 0 3144.77002
"2017-01-27" 3185.699951 3185.699951 3185.699951 3185.699951 0 3185.699951
"2017-01-30" 3134.030029 3134.030029 3134.030029 3134.030029 0 3134.030029
"2017-01-31" 3250.570068 3250.570068 3250.570068 3250.570068 0 3250.570068
"2017-02-01" 3270.820068 3270.820068 3270.820068 3270.820068 0 3270.820068
"2017-02-02" 3263.98999 3263.98999 3263.98999 3263.98999 0 3263.98999
"2017-02-03" 3302.800049 3302.800049 3302.800049 3302.800049 0 3302.800049
"2017-02-06" 3298.719971 3298.719971 3298.719971 3298.719971 0 3298.719971
"2017-02-07" 3293.77002 3293.77002 3293.77002 3293.77002 0 3293.77002
"2017-02-08" 3294.100098 3294.100098 3294.100098 3294.100098 0 3294.100098
"2017-02-09" 3341.919922 3341.919922 3341.919922 3341.919922 0 3341.919922
"2017-02-10" 3337.030029 3337.030029 3337.030029 3337.030029 0 3337.030029
"2017-02-13" 3363.199951 3363.199951 3363.199951 3363.199951 0 3363.199951
"2017-02-14" 3419.560059 3419.560059 3419.560059 3419.560059 0 3419.560059
"2017-02-15" 3459.879883 3459.879883 3459.879883 3459.879883 0 3459.879883
"2017-02-16" 3435.800049 3435.800049 3435.800049 3435.800049 0 3435.800049
"2017-02-17" 3462.179932 3462.179932 3462.179932 3462.179932 0 3462.179932
"2017-02-21" 3444.98999 3444.98999 3444.98999 3444.98999 0 3444.98999
"2017-02-22" 3401.419922 3401.419922 3401.419922 3401.419922 0 3401.419922
"2017-02-23" 3377.110107 3377.110107 3377.110107 3377.110107 0 3377.110107
"2017-02-24" 3383.169922 3383.169922 3383.169922 3383.169922 0 3383.169922
"2017-02-27" 3512.689941 3512.689941 3512.689941 3512.689941 0 3512.689941
"2017-02-28" 3530.659912 3530.659912 3530.659912 3530.659912 0 3530.659912
"2017-03-01" 3589.159912 3589.159912 3589.159912 3589.159912 0 3589.159912
"2017-03-02" 3572.27002 3572.27002 3572.27002 3572.27002 0 3572.27002
"2017-03-03" 3594.51001 3594.51001 3594.51001 3594.51001 0 3594.51001
"2017-03-06" 3560.070068 3560.070068 3560.070068 3560.070068 0 3560.070068
"2017-03-07" 3509.679932 3509.679932 3509.679932 3509.679932 0 3509.679932
"2017-03-08" 3561.189941 3561.189941 3561.189941 3561.189941 0 3561.189941
"2017-03-09" 3582.75 3582.75 3582.75 3582.75 0 3582.75
"2017-03-10" 3612.889893 3612.889893 3612.889893 3612.889893 0 3612.889893
"2017-03-13" 3617.949951 3617.949951 3617.949951 3617.949951 0 3617.949951
"2017-03-14" 3577.5 3577.5 3577.5 3577.5 0 3577.5
"2017-03-15" 3636.300049 3636.300049 3636.300049 3636.300049 0 3636.300049
"2017-03-16" 3589.030029 3589.030029 3589.030029 3589.030029 0 3589.030029
"2017-03-17" 3570.709961 3570.709961 3570.709961 3570.709961 0 3570.709961
"2017-03-20" 3642.300049 3642.300049 3642.300049 3642.300049 0 3642.300049
"2017-03-21" 3493.649902 3493.649902 3493.649902 3493.649902 0 3493.649902
"2017-03-22" 3517.850098 3517.850098 3517.850098 3517.850098 0 3517.850098
"2017-03-23" 3488.469971 3488.469971 3488.469971 3488.469971 0 3488.469971
"2017-03-24" 3509.129883 3509.129883 3509.129883 3509.129883 0 3509.129883
"2017-03-27" 3546.389893 3546.389893 3546.389893 3546.389893 0 3546.389893
"2017-03-28" 3535.570068 3535.570068 3535.570068 3535.570068 0 3535.570068
"2017-03-29" 3576.159912 3576.159912 3576.159912 3576.159912 0 3576.159912
"2017-03-30" 3557.030029 3557.030029 3557.030029 3557.030029 0 3557.030029
"2017-03-31" 3566.02002 3566.02002 3566.02002 3566.02002 0 3566.02002
"2017-04-03" 3518.870117 3518.870117 3518.870117 3518.870117 0 3518.870117
"2017-04-04" 3520.340088 3520.340088 3520.340088 3520.340088 0 3520.340088
"2017-04-05" 3449.610107 3449.610107 3449.610107 3449.610107 0 3449.610107
"2017-04-06" 3458.320068 3458.320068 3458.320068 3458.320068 0 3458.320068
"2017-04-07" 3477.340088 3477.340088 3477.340088 3477.340088 0 3477.340088
"2017-04-10" 3463.120117 3463.120117 3463.120117 3463.120117 0 3463.120117
"2017-04-11" 3452.820068 3452.820068 3452.820068 3452.820068 0 3452.820068
"2017-04-12" 3478.310059 3478.310059 3478.310059 3478.310059 0 3478.310059
"2017-04-13" 3525.550049 3525.550049 3525.550049 3525.550049 0 3525.550049
"2017-04-17" 3529.800049 3529.800049 3529.800049 3529.800049 0 3529.800049
"2017-04-18" 3482.800049 3482.800049 3482.800049 3482.800049 0 3482.800049
"2017-04-19" 3494.73999 3494.73999 3494.73999 3494.73999 0 3494.73999
"2017-04-20" 3520.52002 3520.52002 3520.52002 3520.52002 0 3520.52002
"2017-04-21" 3480.26001 3480.26001 3480.26001 3480.26001 0 3480.26001
"2017-04-24" 3541.429932 3541.429932 3541.429932 3541.429932 0 3541.429932
"2017-04-25" 3603.389893 3603.389893 3603.389893 3603.389893 0 3603.389893
"2017-04-26" 3611.290039 3611.290039 3611.290039 3611.290039 0 3611.290039
"2017-04-27" 3617.790039 3617.790039 3617.790039 3617.790039 0 3617.790039
"2017-04-28" 3636.280029 3636.280029 3636.280029 3636.280029 0 3636.280029
"2017-05-01" 3667.350098 3667.350098 3667.350098 3667.350098 0 3667.350098
"2017-05-02" 3631.050049 3631.050049 3631.050049 3631.050049 0 3631.050049
"2017-05-03" 3640.25 3640.25 3640.25 3640.25 0 3640.25
"2017-05-04" 3675.620117 3675.620117 3675.620117 3675.620117 0 3675.620117
"2017-05-05" 3651.120117 3651.120117 3651.120117 3651.120117 0 3651.120117
"2017-05-08" 3553.389893 3553.389893 3553.389893 3553.389893 0 3553.389893
"2017-05-09" 3601.110107 3601.110107 3601.110107 3601.110107 0 3601.110107
"2017-05-10" 3582.659912 3582.659912 3582.659912 3582.659912 0 3582.659912
"2017-05-11" 3582.949951 3582.949951 3582.949951 3582.949951 0 3582.949951
"2017-05-12" 3621.429932 3621.429932 3621.429932 3621.429932 0 3621.429932
"2017-05-15" 3665.570068 3665.570068 3665.570068 3665.570068 0 3665.570068
"2017-05-16" 3690 3690 3690 3690 0 3690
"2017-05-17" 3590.219971 3590.219971 3590.219971 3590.219971 0 3590.219971
"2017-05-18" 3639.050049 3639.050049 3639.050049 3639.050049 0 3639.050049
"2017-05-19" 3609.02002 3609.02002 3609.02002 3609.02002 0 3609.02002
"2017-05-22" 3631.439941 3631.439941 3631.439941 3631.439941 0 3631.439941
"2017-05-23" 3622.399902 3622.399902 3622.399902 3622.399902 0 3622.399902
"2017-05-24" 3625.570068 3625.570068 3625.570068 3625.570068 0 3625.570068
"2017-05-25" 3608.77002 3608.77002 3608.77002 3608.77002 0 3608.77002
"2017-05-26" 3568.179932 3568.179932 3568.179932 3568.179932 0 3568.179932
"2017-05-30" 3507.639893 3507.639893 3507.639893 3507.639893 0 3507.639893
"2017-05-31" 3541.419922 3541.419922 3541.419922 3541.419922 0 3541.419922
"2017-06-01" 3622.090088 3622.090088 3622.090088 3622.090088 0 3622.090088
"2017-06-02" 3690.050049 3690.050049 3690.050049 3690.050049 0 3690.050049
"2017-06-05" 3641.870117 3641.870117 3641.870117 3641.870117 0 3641.870117
"2017-06-06" 3648.189941 3648.189941 3648.189941 3648.189941 0 3648.189941
"2017-06-07" 3642.110107 3642.110107 3642.110107 3642.110107 0 3642.110107
"2017-06-08" 3665.139893 3665.139893 3665.139893 3665.139893 0 3665.139893
"2017-06-09" 3659.27002 3659.27002 3659.27002 3659.27002 0 3659.27002
"2017-06-12" 3646.790039 3646.790039 3646.790039 3646.790039 0 3646.790039
"2017-06-13" 3678.370117 3678.370117 3678.370117 3678.370117 0 3678.370117
"2017-06-14" 3720.139893 3720.139893 3720.139893 3720.139893 0 3720.139893
"2017-06-15" 3687.030029 3687.030029 3687.030029 3687.030029 0 3687.030029
"2017-06-16" 3691.850098 3691.850098 3691.850098 3691.850098 0 3691.850098
"2017-06-19" 3774.399902 3774.399902 3774.399902 3774.399902 0 3774.399902
"2017-06-20" 3809.540039 3809.540039 3809.540039 3809.540039 0 3809.540039
"2017-06-21" 3953.23999 3953.23999 3953.23999 3953.23999 0 3953.23999
"2017-06-22" 3989.159912 3989.159912 3989.159912 3989.159912 0 3989.159912
"2017-06-23" 4016.860107 4016.860107 4016.860107 4016.860107 0 4016.860107
"2017-06-26" 3980.25 3980.25 3980.25 3980.25 0 3980.25
"2017-06-27" 3852.320068 3852.320068 3852.320068 3852.320068 0 3852.320068
"2017-06-28" 3946.870117 3946.870117 3946.870117 3946.870117 0 3946.870117
"2017-06-29" 3881.699951 3881.699951 3881.699951 3881.699951 0 3881.699951
"2017-06-30" 3859.600098 3859.600098 3859.600098 3859.600098 0 3859.600098
"2017-07-03" 3877.209961 3877.209961 3877.209961 3877.209961 0 3877.209961
"2017-07-05" 3954.570068 3954.570068 3954.570068 3954.570068 0 3954.570068
"2017-07-06" 3871.100098 3871.100098 3871.100098 3871.100098 0 3871.100098
"2017-07-07" 3904.379883 3904.379883 3904.379883 3904.379883 0 3904.379883
"2017-07-10" 3839.340088 3839.340088 3839.340088 3839.340088 0 3839.340088
"2017-07-11" 3866.649902 3866.649902 3866.649902 3866.649902 0 3866.649902
"2017-07-12" 3895.030029 3895.030029 3895.030029 3895.030029 0 3895.030029
"2017-07-13" 3920.360107 3920.360107 3920.360107 3920.360107 0 3920.360107
"2017-07-14" 3909.040039 3909.040039 3909.040039 3909.040039 0 3909.040039
"2017-07-17" 3898.26001 3898.26001 3898.26001 3898.26001 0 3898.26001
"2017-07-18" 3908.040039 3908.040039 3908.040039 3908.040039 0 3908.040039
"2017-07-19" 3961.600098 3961.600098 3961.600098 3961.600098 0 3961.600098
"2017-07-20" 4013.340088 4013.340088 4013.340088 4013.340088 0 4013.340088
"2017-07-21" 4026.949951 4026.949951 4026.949951 4026.949951 0 4026.949951
"2017-07-24" 4075.949951 4075.949951 4075.949951 4075.949951 0 4075.949951
"2017-07-25" 4027.080078 4027.080078 4027.080078 4027.080078 0 4027.080078
"2017-07-26" 4043.100098 4043.100098 4043.100098 4043.100098 0 4043.100098
"2017-07-27" 3958.590088 3958.590088 3958.590088 3958.590088 0 3958.590088
"2017-07-28" 3988.25 3988.25 3988.25 3988.25 0 3988.25
"2017-07-31" 3931.629883 3931.629883 3931.629883 3931.629883 0 3931.629883
"2017-08-01" 3895.26001 3895.26001 3895.26001 3895.26001 0 3895.26001
"2017-08-02" 3920.429932 3920.429932 3920.429932 3920.429932 0 3920.429932
"2017-08-03" 3919.600098 3919.600098 3919.600098 3919.600098 0 3919.600098
"2017-08-04" 3948.23999 3948.23999 3948.23999 3948.23999 0 3948.23999
"2017-08-07" 3971.75 3971.75 3971.75 3971.75 0 3971.75
