"SPY.Open" "SPY.High" "SPY.Low" "SPY.Close" "SPY.Volume" "SPY.Adjusted"
"1993-03-30" 45.1562 45.2187 45.0937 45.2187 56000 27.74962
"1993-03-31" 45.3437 45.4687 45.1875 45.1875 111600 27.730484
"1993-04-01" 45.25 45.25 44.9375 45.0312 129500 27.634562
"1993-04-02" 44.6562 44.6562 44.0937 44.0937 59400 27.05925
"1993-04-05" 44.4375 44.4375 44.1875 44.3125 172200 27.193508
"1993-04-06" 44.4062 44.4062 44.0625 44.1875 129700 27.116798
"1993-04-07" 44.25 44.3437 44.1562 44.3437 28000 27.212673
"1993-04-08" 44.5312 44.5312 44.0937 44.2812 180800 27.174311
"1993-04-12" 44.7187 44.9375 44.6562 44.9062 348500 27.557854
"1993-04-13" 44.875 45.1562 44.8437 45 146100 27.615425
"1993-04-14" 45.0312 45.0625 44.9062 44.9375 119600 27.577065
"1993-04-15" 44.9062 45.0312 44.75 44.9375 148600 27.577065
"1993-04-16" 44.9687 45.0312 44.875 44.9375 47900 27.577065
"1993-04-19" 44.9375 45.0625 44.7187 44.75 157000 27.462004
"1993-04-20" 44.6875 44.75 44.25 44.5312 279500 27.327742
"1993-04-21" 44.625 44.625 44.375 44.5 67900 27.308578
"1993-04-22" 44.3125 44.6875 43.9375 43.9375 97700 26.963387
"1993-04-23" 43.8437 43.9687 43.6875 43.75 106000 26.84833
"1993-04-26" 43.7812 43.9375 43.2812 43.4062 62600 26.637335
"1993-04-27" 43.3437 43.875 43.3437 43.875 156800 26.92503
"1993-04-28" 43.8125 43.9062 43.7187 43.7812 85900 26.867468
"1993-04-29" 43.875 43.9687 43.625 43.9687 85000 26.982536
"1993-04-30" 44.125 44.2812 44.0312 44.0312 88500 27.020882
"1993-05-03" 44.0937 44.3125 43.9062 44.3125 80500 27.193508
"1993-05-04" 44.4062 44.625 44.3437 44.4687 149100 27.289385
"1993-05-05" 44.4687 44.75 44.4687 44.5937 109000 27.366076
"1993-05-06" 44.5312 44.5625 44.4062 44.4375 54700 27.270227
"1993-05-07" 44.4687 44.4687 44.2812 44.3437 68000 27.212673
"1993-05-10" 44.4062 44.6875 44.4062 44.4375 113900 27.270227
"1993-05-11" 44.4375 44.625 44.3125 44.625 42600 27.385265
"1993-05-12" 44.4375 44.5937 44.4375 44.5625 31000 27.346931
"1993-05-13" 44.375 44.375 44 44.0312 129100 27.020882
"1993-05-14" 44.0312 44.1562 43.9687 44 63500 27.001738
"1993-05-17" 44.125 44.1562 43.9375 44.1562 34000 27.097601
"1993-05-18" 44.1875 44.2187 43.9687 44.125 105200 27.078436
"1993-05-19" 44.125 45.0312 43.8437 45.0312 50200 27.634562
"1993-05-20" 45.0312 45.1562 44.9375 45.1562 98200 27.711266
"1993-05-21" 45.1875 45.25 44.7187 44.75 221400 27.462004
"1993-05-24" 44.8437 45.0937 44.8437 44.9375 30500 27.577065
"1993-05-25" 45.125 45.125 45.0312 45.0312 191800 27.634562
"1993-05-26" 45.1562 45.625 45.125 45.5937 102400 27.979761
"1993-05-27" 45.6562 45.6562 45.375 45.4375 53800 27.883907
"1993-05-28" 45.4062 45.4062 45 45.2187 79100 27.74962
"1993-06-01" 45.375 45.8125 45.3125 45.6562 28300 28.018103
"1993-06-02" 45.5312 45.75 45.3437 45.5937 20300 27.979761
"1993-06-03" 45.5 45.5 45.3437 45.4375 21600 27.883907
"1993-06-04" 45.3125 45.3125 45.0937 45.2812 32000 27.787987
"1993-06-07" 45.375 45.375 45.125 45.125 121400 27.692122
"1993-06-08" 45 45 44.7187 44.7187 104500 27.442808
"1993-06-09" 44.875 45.0625 44.8125 44.875 43300 27.538708
"1993-06-10" 44.8437 44.9375 44.75 44.9062 17900 27.557854
"1993-06-11" 45.0625 45.1562 44.9062 45.0937 647400 27.672916
"1993-06-14" 45.1562 45.1875 45.0312 45.0312 64200 27.634562
"1993-06-15" 45.0937 45.125 44.9375 44.9375 142400 27.577065
"1993-06-16" 44.9375 45.0312 44.8125 45.0312 330900 27.634562
"1993-06-17" 45.125 45.1875 45.0312 45.1875 37400 27.730484
"1993-06-18" 44.8437 44.8437 44.5 44.5 58500 27.502123
"1993-06-21" 44.625 44.625 44.5312 44.5937 29300 27.560028
"1993-06-22" 44.6562 44.6562 44.5625 44.625 137500 27.579351
"1993-06-23" 44.625 44.625 44.2187 44.2187 227600 27.328276
"1993-06-24" 44.3437 44.8125 44.3437 44.8125 243700 27.69525
"1993-06-25" 44.7812 44.9062 44.75 44.7812 44800 27.675913
"1993-06-28" 45 45.2812 44.9375 45.2812 439900 27.98493
"1993-06-29" 45.2187 45.2187 45 45.0625 207500 27.849766
"1993-06-30" 45.125 45.2187 45 45.0625 437600 27.849766
"1993-07-01" 45.125 45.125 44.875 44.9375 605700 27.772511
"1993-07-02" 44.7812 44.8125 44.5312 44.6875 285400 27.618004
"1993-07-06" 44.625 44.75 44.1562 44.2187 246400 27.328276
"1993-07-07" 44.1875 44.4062 44.1875 44.3437 343700 27.405525
"1993-07-08" 44.375 44.9375 44.3125 44.8437 248200 27.714542
"1993-07-09" 44.8437 44.9687 44.75 44.9687 378200 27.791801
"1993-07-12" 44.9062 44.9687 44.8437 44.9375 373700 27.772511
"1993-07-13" 44.9687 45.0937 44.6562 44.9062 389600 27.753159
"1993-07-14" 44.9375 45.1875 44.9062 45.0625 617300 27.849766
"1993-07-15" 45.0312 45.0312 44.7812 44.875 443800 27.733885
"1993-07-16" 44.9062 44.9375 44.6875 44.75 216400 27.656631
"1993-07-19" 44.75 44.75 44.5937 44.7187 188200 27.637297
"1993-07-20" 44.6875 44.8437 44.4687 44.8437 68500 27.714542
"1993-07-21" 44.7812 44.8125 44.6562 44.8125 142700 27.69525
"1993-07-22" 44.75 44.8125 44.5 44.5 632400 27.502123
"1993-07-23" 44.5937 44.7187 44.5625 44.7187 286200 27.637297
"1993-07-26" 44.8437 45.0625 44.8437 44.9687 121300 27.791801
"1993-07-27" 45 45.0312 44.7812 44.9375 92800 27.772511
"1993-07-28" 44.8437 44.9375 44.7812 44.8437 30800 27.714542
"1993-07-29" 44.9375 45.2187 44.875 45.0937 331000 27.869038
"1993-07-30" 45.0937 45.0937 44.7812 44.8437 75300 27.714542
"1993-08-02" 44.9062 45.125 44.9062 44.9687 41300 27.791801
"1993-08-03" 45.0625 45.1875 44.8437 45 81600 27.811142
"1993-08-04" 45 45.0937 44.875 45 434000 27.811142
"1993-08-05" 45 45 44.8437 44.9062 36800 27.753159
"1993-08-06" 45.0312 45.0625 44.9062 44.9687 402300 27.791801
"1993-08-09" 45.0937 45.3437 45 45.2187 828200 27.946293
"1993-08-10" 45.1875 45.2187 45.125 45.1875 604900 27.927008
"1993-08-11" 45.1562 45.3125 45.1562 45.1875 542200 27.927008
"1993-08-12" 45.3125 45.3125 44.9062 45.0625 303700 27.849766
"1993-08-13" 45.0937 45.1562 45.0937 45.125 103500 27.88838
"1993-08-16" 45.1562 45.5 45.1562 45.375 241800 28.042887
"1993-08-17" 45.3437 45.5312 45.3437 45.5312 369300 28.139412
"1993-08-18" 45.6875 45.875 45.6562 45.7812 414300 28.29393
"1993-08-19" 45.8125 45.8125 45.7187 45.7812 28500 28.29393
"1993-08-20" 45.6875 45.8125 45.6562 45.8125 80700 28.313282
"1993-08-23" 45.625 45.75 45.625 45.7187 15600 28.255318
"1993-08-24" 45.7187 46.2187 45.7187 46.2187 273400 28.564318
"1993-08-25" 46.2187 46.4375 46.1562 46.25 242300 28.583668
"1993-08-26" 46.2812 46.5312 46.0937 46.2812 120000 28.602955
"1993-08-27" 46.1562 46.25 46.1562 46.25 25700 28.583668
"1993-08-30" 46.2812 46.5 46.2812 46.4375 183500 28.699543
"1993-08-31" 46.4062 46.5625 46.3437 46.5625 66500 28.776781
"1993-09-01" 46.4062 46.5937 46.4062 46.5 136500 28.738165
"1993-09-02" 46.5312 46.5937 46.3125 46.3437 472400 28.641562
"1993-09-03" 46.3125 46.4375 46.25 46.375 630500 28.660921
"1993-09-07" 46.375 46.4375 46 46.0625 196400 28.467798
"1993-09-08" 46.0625 46.0625 45.5937 45.9062 269900 28.371197
"1993-09-09" 45.7187 46.0312 45.7187 46 239200 28.429171
"1993-09-10" 46.125 46.4375 46.0625 46.4062 106500 28.680201
"1993-09-13" 46.5625 46.5625 46.4375 46.4375 66900 28.699543
"1993-09-14" 46.3125 46.3125 46.0937 46.25 184500 28.583668
"1993-09-15" 46.0625 46.4062 45.9062 46.375 101000 28.660921
"1993-09-16" 46.3125 46.3437 46.1562 46.1875 54300 28.545034
"1993-09-17" 45.875 45.9062 45.75 45.8125 200900 28.48971
"1993-09-20" 45.875 45.9687 45.4375 45.4375 57800 28.256493
"1993-09-21" 45.5 45.5625 44.8125 45.2812 318200 28.159281
"1993-09-22" 45.4375 45.7187 45.375 45.6562 439700 28.39249
"1993-09-23" 45.7812 45.9375 45.7187 45.9062 88500 28.54796
"1993-09-24" 45.8437 45.875 45.7187 45.7812 53500 28.470226
"1993-09-27" 46.125 46.2812 46.125 46.2812 274600 28.781162
"1993-09-28" 46.3125 46.3125 46.1562 46.1875 158300 28.722895
"1993-09-29" 46.1875 46.3125 45.9687 46.0312 221000 28.62571
"1993-09-30" 46.0312 46.125 45.8437 45.9375 99300 28.567419
"1993-10-01" 45.875 46.2187 45.8125 46.1562 22700 28.703426
"1993-10-04" 46.2187 46.2187 46.0937 46.2187 1038500 28.742285
"1993-10-05" 46.3125 46.3125 46 46.1562 436500 28.703426
"1993-10-06" 46.1875 46.375 46.125 46.125 209200 28.68404
"1993-10-07" 46.1875 46.1875 45.9687 46 59400 28.6063
"1993-10-08" 46.125 46.1562 45.7187 46.0625 54400 28.645166
"1993-10-11" 46.1562 46.25 46.1562 46.1562 467100 28.703426
"1993-10-12" 46.2187 46.25 46.1875 46.2187 26200 28.742285
"1993-10-13" 46.25 46.25 46.1562 46.2187 139100 28.742285
"1993-10-14" 46.4062 46.8125 46.2812 46.8125 108100 29.111561
"1993-10-15" 47.0312 47.1562 46.9062 47.0625 1502500 29.267044
"1993-10-18" 47.0312 47.0312 46.875 46.9375 722400 29.189287
"1993-10-19" 46.875 46.9687 46.5937 46.5937 880100 28.975498
"1993-10-20" 46.75 46.75 46.5625 46.6562 230400 29.014364
"1993-10-21" 46.6875 46.6875 46.5312 46.5937 56200 28.975498
"1993-10-22" 46.6562 46.8437 46.375 46.375 390700 28.839499
"1993-10-25" 46.4062 46.5625 46.2812 46.5 114500 28.917229
"1993-10-26" 46.4687 46.5 46.3125 46.4687 186200 28.897766
"1993-10-27" 46.4062 46.5312 46.4062 46.5 118400 28.917229
"1993-10-28" 46.5625 46.9687 46.5625 46.8437 129600 29.13096
"1993-10-29" 46.8125 46.875 46.7812 46.8437 80700 29.13096
"1993-11-01" 46.7812 47 46.7812 46.9687 36400 29.208694
"1993-11-02" 46.9062 47 46.6562 46.9375 262100 29.189287
"1993-11-03" 46.9062 46.9062 46.125 46.3437 479100 28.820038
"1993-11-04" 46.3437 46.3437 45.8125 45.8437 130400 28.509102
"1993-11-05" 45.7187 46.0625 45.5312 46.0625 363200 28.645166
"1993-11-08" 46.0937 46.25 45.9687 46.125 367600 28.68404
"1993-11-09" 46.4375 46.4687 46.125 46.1562 246900 28.703426
"1993-11-10" 46.1562 46.5 46.0312 46.5 46500 28.917229
"1993-11-11" 46.5 46.625 46.3437 46.375 88900 28.839499
"1993-11-12" 46.4687 46.75 46.4375 46.5937 108200 28.975498
"1993-11-15" 46.6875 46.6875 46.4375 46.5625 243300 28.956091
"1993-11-16" 46.6562 46.8125 46.4687 46.7812 492600 29.092112
"1993-11-17" 46.8125 46.8125 46.4062 46.5312 39600 28.93664
"1993-11-18" 46.4687 46.5625 46.2812 46.4062 240800 28.858894
"1993-11-19" 46.25 46.375 46.2187 46.3125 106000 28.800627
"1993-11-22" 46.1875 46.2187 45.875 46.0312 165300 28.62571
"1993-11-23" 46.2812 46.3125 46.0312 46.2812 89700 28.781162
"1993-11-24" 46.4062 46.5 46.3437 46.4687 77200 28.897766
"1993-11-26" 46.5937 46.5937 46.4687 46.5 1019800 28.917229
"1993-11-29" 46.625 46.7187 46.3125 46.3125 517500 28.800627
"1993-11-30" 46.2812 46.5625 46.25 46.3437 230000 28.820038
"1993-12-01" 46.5937 46.625 46.4062 46.4062 379200 28.858894
"1993-12-02" 46.5 46.5625 46.4062 46.5312 352000 28.93664
"1993-12-03" 46.5 46.7187 46.5 46.7187 306000 29.053234
"1993-12-06" 46.7812 46.9375 46.7812 46.875 99500 29.150438
"1993-12-07" 46.875 46.9062 46.7812 46.8437 88800 29.13096
"1993-12-08" 46.8437 46.8437 46.7812 46.8437 146700 29.13096
"1993-12-09" 46.8437 46.9062 46.625 46.6875 416500 29.033825
"1993-12-10" 46.7187 46.7187 46.5 46.5937 412900 28.975498
"1993-12-13" 46.5937 46.875 46.5312 46.875 273200 29.150438
"1993-12-14" 46.9062 46.9062 46.5312 46.5312 41900 28.93664
"1993-12-15" 46.5937 46.625 46.4687 46.4687 82600 28.897766
"1993-12-16" 46.6562 46.6562 46.5625 46.625 78200 28.994965
"1993-12-17" 46.4062 46.5937 46.375 46.5625 104700 29.154316
"1993-12-20" 46.5312 46.6562 46.5 46.625 68800 29.193462
"1993-12-21" 46.5625 46.5625 46.4062 46.4687 205700 29.095579
"1993-12-22" 46.5937 46.8125 46.5 46.7812 410300 29.29126
"1993-12-23" 46.75 46.8437 46.6875 46.75 533800 29.271729
"1993-12-27" 46.75 47 46.75 47 447100 29.428246
"1993-12-28" 46.9687 47.125 46.9375 47.0937 880600 29.486904
"1993-12-29" 47.125 47.1562 47 47.0312 266700 29.447798
"1993-12-30" 47 47 46.75 46.8437 219900 29.330391
"1993-12-31" 46.9375 47 46.5625 46.5937 312900 29.173845
"1994-01-03" 46.5937 46.6562 46.4062 46.4687 960900 29.095579
"1994-01-04" 46.5312 46.6562 46.4687 46.6562 164300 29.212978
"1994-01-05" 46.7187 46.7812 46.5312 46.75 710900 29.271729
"1994-01-06" 46.8125 46.8437 46.6875 46.75 201000 29.271729
"1994-01-07" 46.8437 47.0625 46.7187 47.0312 775500 29.447798
"1994-01-10" 47.0937 47.5937 46.9687 47.5937 593700 29.799986
"1994-01-11" 47.5625 47.5625 47.3437 47.5 295200 29.74132
"1994-01-12" 47.5312 47.5312 47.1875 47.3437 158400 29.643459
"1994-01-13" 47.2187 47.3125 47.1562 47.2187 244300 29.565203
"1994-01-14" 47.375 47.5 47.375 47.4062 137200 29.682583
"1994-01-17" 47.4062 47.4687 47.3125 47.4062 17700 29.682583
"1994-01-18" 47.4687 47.5312 47.375 47.4687 166400 29.721712
"1994-01-19" 47.4062 47.4687 47.25 47.3437 200800 29.643459
"1994-01-20" 47.4062 47.5 47.375 47.4687 281100 29.721712
"1994-01-21" 47.5312 47.5312 47.3437 47.375 85600 29.663044
"1994-01-24" 47.3437 47.5625 47.1875 47.1875 373800 29.545652
"1994-01-25" 47.2187 47.25 47.0937 47.1875 310400 29.545652
"1994-01-26" 47.1875 47.3437 47.125 47.3125 145100 29.62392
"1994-01-27" 47.4062 47.8125 47.3437 47.75 344500 29.897856
"1994-01-28" 47.9375 48.0312 47.875 47.875 356500 29.97612
"1994-01-31" 48.0625 48.3125 48 48.2187 313800 30.191328
"1994-02-01" 48.1562 48.1562 47.9062 47.9687 303600 30.034792
"1994-02-02" 48.125 48.2812 48.0937 48.2812 307600 30.230455
"1994-02-03" 48.1875 48.1875 47.9062 48.0625 466100 30.093515
"1994-02-04" 48.0625 48.125 46.9687 46.9687 1403200 29.408642
"1994-02-07" 46.8437 47.3125 46.8437 47.1875 516400 29.545652
"1994-02-08" 47.2812 47.2812 47.0312 47.2187 188200 29.565203
"1994-02-09" 47.25 47.4375 47.1875 47.4062 144600 29.682583
"1994-02-10" 47.375 47.4062 47 47 883900 29.428246
"1994-02-11" 47.0312 47.2812 46.8125 47.1562 519400 29.526051
"1994-02-14" 47.0625 47.375 47 47.2187 2742100 29.565203
"1994-02-15" 47.3125 47.5 47.25 47.4687 374700 29.721712
"1994-02-16" 47.5312 47.5312 47.3437 47.4375 287600 29.702185
"1994-02-17" 47.6562 47.6875 47.0312 47.1562 342400 29.526051
"1994-02-18" 47.1875 47.2187 46.75 46.875 313300 29.349997
"1994-02-22" 47 47.3437 47 47.3437 154500 29.643459
"1994-02-23" 47.4062 47.4375 47.0625 47.2187 391700 29.565203
"1994-02-24" 47.0625 47.0625 46.5625 46.5937 770800 29.173845
"1994-02-25" 46.6562 46.8125 46.5625 46.8125 531300 29.310825
"1994-02-28" 46.9375 47.0625 46.8125 46.8125 333000 29.310825
"1994-03-01" 46.8125 46.9062 46.375 46.625 423600 29.193462
"1994-03-02" 46.0312 46.6875 45.9062 46.6875 581500 29.232578
"1994-03-03" 46.625 46.625 46.4375 46.5625 223200 29.154316
"1994-03-04" 46.5625 46.8125 46.4062 46.6875 595800 29.232578
"1994-03-07" 46.8437 47 46.8437 46.9375 539800 29.389105
"1994-03-08" 46.9687 46.9687 46.6875 46.75 880300 29.271729
"1994-03-09" 46.8125 47 46.5937 46.9687 2500100 29.408642
"1994-03-10" 46.9375 46.9375 46.4375 46.5937 207400 29.173845
"1994-03-11" 46.6562 46.9062 46.4062 46.8437 576600 29.330391
"1994-03-14" 47.0312 47.0312 46.8437 46.9062 345900 29.369518
"1994-03-15" 47 47.0937 46.8437 46.875 748600 29.349997
"1994-03-16" 46.9375 47.25 46.7812 47.25 455500 29.584776
"1994-03-17" 47.0937 47.3125 47.0937 47.25 133000 29.584776
"1994-03-18" 46.75 47.0312 46.7187 46.9687 365500 29.5783
"1994-03-21" 46.8125 46.9375 46.7187 46.8437 324800 29.499578
"1994-03-22" 46.8437 47.0625 46.75 46.9687 435700 29.5783
"1994-03-23" 46.9375 47.0625 46.9062 46.9375 698500 29.558647
"1994-03-24" 46.75 46.8437 46.1562 46.375 1200500 29.204432
"1994-03-25" 46.4062 46.5312 45.9375 45.9375 100900 28.92889
"1994-03-28" 46 46.0625 45.5937 46 1117200 28.968267
"1994-03-29" 46 46.0312 45.0937 45.0937 338400 28.397522
"1994-03-30" 45.125 45.25 44.4687 44.4687 1123900 28.003927
"1994-03-31" 44.4687 44.6875 43.5312 44.5937 788800 28.082661
"1994-04-04" 43.3437 44.0312 43.3437 43.9062 2627300 27.649715
"1994-04-05" 44.3437 44.8125 44.3437 44.8125 1179000 28.220434
"1994-04-06" 44.875 44.9062 44.5 44.8125 516500 28.220434
"1994-04-07" 44.7812 45.125 44.5312 45.0312 666100 28.358168
"1994-04-08" 44.9375 44.9375 44.4687 44.6875 242400 28.141722
"1994-04-11" 44.8125 45.0625 44.703098 44.875 203300 28.259802
"1994-04-12" 44.921799 45 44.7187 44.8125 1409200 28.220434
"1994-04-13" 44.796799 44.9062 44.25 44.578098 364100 28.07283
"1994-04-14" 44.5 44.828098 44.4062 44.5937 419900 28.082661
"1994-04-15" 44.578098 44.7812 44.515598 44.5937 387300 28.082661
"1994-04-18" 44.640598 44.765598 44.1562 44.296799 369100 27.895676
"1994-04-19" 44.25 44.5312 43.984299 44.359299 472200 27.935049
"1994-04-20" 44.4062 44.515598 44.078098 44.3125 508000 27.905561
"1994-04-21" 44.5 44.9687 44.3437 44.9062 200300 28.27944
"1994-04-22" 45.015598 45.046799 44.734299 44.859299 301800 28.24991
"1994-04-25" 44.8437 45.359299 44.8437 45.328098 394600 28.545137
"1994-04-26" 45.265598 45.3437 45.1875 45.2812 399000 28.515602
"1994-04-28" 45.1875 45.25 44.8125 44.953098 287000 28.308994
"1994-04-29" 44.875 45.1562 44.8125 45.0937 481900 28.397522
"1994-05-02" 45.0937 45.7187 44.9375 45.375 275000 28.574667
"1994-05-03" 45.390598 45.4062 45.0625 45.328098 183400 28.545137
"1994-05-04" 45.421799 45.421799 45.078098 45.25 401900 28.495964
"1994-05-05" 45.296799 45.375 45.1875 45.1875 659800 28.456596
"1994-05-06" 44.9687 44.9687 44.5937 44.75 216300 28.181078
"1994-05-09" 44.625 44.75 44.2812 44.359299 499300 27.935049
"1994-05-10" 44.578098 44.8437 44.546799 44.703098 583400 28.151548
"1994-05-11" 44.6562 44.7187 44.171799 44.296799 210600 27.895676
"1994-05-12" 44.578098 44.625 44.4062 44.515598 305200 28.033474
"1994-05-13" 44.640598 44.640598 44.296799 44.515598 321300 28.033474
"1994-05-16" 44.609299 44.75 44.515598 44.5312 450400 28.043301
"1994-05-17" 44.5625 45.1875 44.5 45.1875 470200 28.456596
"1994-05-18" 45.2187 45.6875 45.015598 45.515598 824800 28.663204
"1994-05-19" 45.421799 45.859299 45.421799 45.734299 531000 28.800928
"1994-05-20" 45.6562 45.6875 45.5 45.5625 370400 28.692757
"1994-05-23" 45.515598 45.5312 45.3437 45.484299 262700 28.643499
"1994-05-24" 45.609299 45.8437 45.609299 45.671799 549600 28.761585
"1994-05-25" 45.5 45.828098 45.3437 45.796799 738200 28.840282
"1994-05-26" 45.7812 45.9375 45.734299 45.828098 369600 28.860008
"1994-05-27" 45.75 45.875 45.671799 45.875 162000 28.889549
"1994-05-31" 45.734299 45.9062 45.6562 45.8125 160000 28.850195
"1994-06-01" 45.703098 46.015598 45.5625 46.015598 200500 28.978064
"1994-06-02" 46.046799 46.046799 45.890598 45.9687 55100 28.948551
"1994-06-03" 46 46.390598 45.859299 46.234299 550400 29.115801
"1994-06-06" 46.328098 46.4687 46.1875 46.2187 99300 29.106001
"1994-06-07" 46.140598 46.2187 46.0312 46.1562 120600 29.066635
"1994-06-08" 46.265598 46.265598 45.7812 45.7812 131900 28.830471
"1994-06-09" 45.984299 46.0312 45.890598 46.0312 80500 28.987911
"1994-06-10" 46.078098 46.203098 46.078098 46.109299 83100 29.037098
"1994-06-13" 46.046799 46.1875 46.0312 46.171799 109700 29.076458
"1994-06-14" 46.3125 46.546799 46.3125 46.5312 161000 29.302784
"1994-06-15" 46.546799 46.5625 46.3125 46.3437 142800 29.184711
"1994-06-16" 46.3437 46.4687 46.296799 46.4375 44000 29.24379
"1994-06-17" 46.1562 46.203098 45.8125 45.875 403800 29.080549
"1994-06-20" 45.546799 45.625 45.4375 45.484299 137400 28.832876
"1994-06-21" 45.453098 45.453098 44.9062 45.0937 139200 28.585272
"1994-06-22" 45.2187 45.421799 45.171799 45.265598 279900 28.694244
"1994-06-23" 45.3437 45.4062 44.9375 45 922500 28.525881
"1994-06-24" 44.7812 44.7812 44 44.0625 353800 27.931602
"1994-06-27" 44.234299 44.828098 44.015598 44.828098 371200 28.416903
"1994-06-28" 44.8437 44.8437 44.25 44.609299 5382300 28.278208
"1994-06-29" 44.671799 45.015598 44.625 44.75 311800 28.367393
"1994-06-30" 44.828098 44.8437 44.3125 44.4687 271900 28.189072
"1994-07-01" 44.6875 44.6875 44.375 44.5625 406900 28.248541
"1994-07-05" 44.6562 44.859299 44.515598 44.796799 112000 28.397074
"1994-07-06" 44.625 44.8125 44.4687 44.734299 174800 28.357454
"1994-07-07" 44.734299 44.921799 44.6875 44.921799 66700 28.476295
"1994-07-08" 44.640598 44.984299 44.625 44.9062 148400 28.466404
"1994-07-11" 44.9375 45.015598 44.5312 44.75 124000 28.367393
"1994-07-12" 44.765598 44.828098 44.515598 44.8125 257300 28.407019
"1994-07-13" 44.828098 45.0312 44.828098 44.890598 532700 28.45653
"1994-07-14" 45.109299 45.4687 45.078098 45.375 494200 28.763586
"1994-07-15" 45.3437 45.484299 45.328098 45.390598 49100 28.77347
"1994-07-18" 45.390598 45.578098 45.390598 45.4687 72300 28.82299
"1994-07-19" 45.546799 45.5625 45.375 45.375 609500 28.763586
"1994-07-20" 45.4062 45.4062 45.0625 45.171799 185300 28.634785
"1994-07-21" 45.171799 45.296799 45.078098 45.265598 86300 28.694244
"1994-07-22" 45.375 45.4062 45.25 45.3437 151600 28.743731
"1994-07-25" 45.359299 45.453098 45.3125 45.4062 120900 28.783367
"1994-07-26" 45.390598 45.421799 45.3125 45.359299 489600 28.753633
"1994-07-27" 45.359299 45.359299 45.171799 45.359299 83200 28.753633
"1994-07-28" 45.359299 45.578098 45.359299 45.453098 828200 28.813091
"1994-07-29" 45.765598 46.046799 45.75 45.9062 459100 29.100325
"1994-08-01" 45.9375 46.1562 45.890598 46.125 486300 29.239023
"1994-08-02" 46.2812 46.375 46.0312 46.1875 505500 29.278648
"1994-08-03" 46.171799 46.234299 46.0937 46.203098 144100 29.288532
"1994-08-04" 46.171799 46.2187 45.921799 45.9375 231700 29.120153
"1994-08-05" 45.703098 45.8437 45.6562 45.7812 138400 29.021086
"1994-08-08" 45.828098 45.9375 45.7812 45.890598 328600 29.090435
"1994-08-09" 45.7187 45.9687 45.7187 45.9687 105900 29.13994
"1994-08-10" 46 46.1875 45.9375 46.140598 840300 29.24892
"1994-08-11" 46.0312 46.234299 45.734299 45.9687 876200 29.13994
"1994-08-12" 46.046799 46.3437 46.046799 46.328098 184100 29.367773
"1994-08-15" 46.375 46.484299 46.3125 46.3125 325900 29.357876
"1994-08-16" 46.3437 46.6875 46.1562 46.640598 1089500 29.565863
"1994-08-17" 46.703098 46.734299 46.578098 46.609299 133700 29.546021
"1994-08-18" 46.453098 46.5625 46.4062 46.453098 620000 29.44701
"1994-08-19" 46.4687 46.515598 46.3125 46.421799 103200 29.427168
"1994-08-22" 46.4375 46.4375 46.2812 46.375 79700 29.39752
"1994-08-23" 46.578098 46.859299 46.515598 46.640598 268600 29.565863
"1994-08-24" 46.6875 47.140598 46.671799 47.140598 254700 29.882822
"1994-08-25" 47.0937 47.203098 46.890598 47.015598 147400 29.803581
"1994-08-26" 47.125 47.7812 47.125 47.6875 339500 30.229507
"1994-08-29" 47.8125 47.984299 47.640598 47.6562 350300 30.209669
"1994-08-30" 47.640598 47.859299 47.578098 47.7812 36000 30.288912
"1994-08-31" 47.703098 47.890598 47.5937 47.6562 356200 30.209669
"1994-09-01" 47.5 47.5312 47.328098 47.5 294600 30.110647
"1994-09-02" 47.7187 47.7187 47.2187 47.296799 99600 29.981842
"1994-09-06" 47.265598 47.359299 47.125 47.3125 229800 29.991795
"1994-09-07" 47.421799 47.421799 47.2187 47.265598 27900 29.962053
"1994-09-08" 47.359299 47.5625 47.3437 47.5 284800 30.110647
"1994-09-09" 47.0312 47.125 46.8125 47 488400 29.793697
"1994-09-12" 47 47.0625 46.7812 46.859299 129400 29.704498
"1994-09-13" 46.953098 47.125 46.859299 47 389200 29.793697
"1994-09-14" 46.8437 47.109299 46.8437 47.046799 423500 29.823359
"1994-09-15" 47.171799 47.640598 47.171799 47.640598 779800 30.199778
"1994-09-16" 47 47.140598 46.8437 47.015598 571300 29.98485
"1994-09-19" 47.125 47.328098 47.015598 47.0625 167300 30.014765
"1994-09-20" 46.8125 46.859299 46.171799 46.171799 355600 29.446707
"1994-09-21" 46.3125 46.3125 45.734299 46.171799 397500 29.446707
"1994-09-22" 46.2812 46.2812 46.015598 46.0625 266400 29.376982
"1994-09-23" 46.078098 46.171799 45.828098 45.9062 176600 29.277321
"1994-09-26" 46.078098 46.171799 45.984299 46.140598 223000 29.426815
"1994-09-27" 46.140598 46.265598 46 46.109299 479500 29.406845
"1994-09-28" 46.359299 46.5312 46.328098 46.4687 324000 29.636059
"1994-09-29" 46.4687 46.4687 46.0937 46.234299 195900 29.486549
"1994-09-30" 46.2187 46.4375 46.171799 46.171799 5200 29.446707
"1994-10-03" 46.203098 46.25 45.984299 46.0625 72600 29.376982
"1994-10-04" 46.296799 46.296799 45.3437 45.375 84200 28.938528
"1994-10-05" 45.296799 45.390598 45 45.390598 461900 28.948469
"1994-10-06" 45.421799 45.453098 45.171799 45.25 345200 28.85882
"1994-10-07" 45.25 45.578098 45.203098 45.453098 188700 28.988337
