"price.open" "price.high" "price.low" "price.close" "volume" "adjusted" "ref.date" "ticker"
"3087" 2630.320068 2630.320068 2630.320068 2630.320068 0 2630.320068 2016-03-18 "NBI"
"3088" 2680.330078 2680.330078 2680.330078 2680.330078 0 2680.330078 2016-03-21 "NBI"
"3089" 2750.310059 2750.310059 2750.310059 2750.310059 0 2750.310059 2016-03-22 "NBI"
"3090" 2656.969971 2656.969971 2656.969971 2656.969971 0 2656.969971 2016-03-23 "NBI"
"3091" 2671.629883 2671.629883 2671.629883 2671.629883 0 2671.629883 2016-03-24 "NBI"
"3092" 2636.899902 2636.899902 2636.899902 2636.899902 0 2636.899902 2016-03-28 "NBI"
"3093" 2682.560059 2682.560059 2682.560059 2682.560059 0 2682.560059 2016-03-29 "NBI"
"3094" 2668.429932 2668.429932 2668.429932 2668.429932 0 2668.429932 2016-03-30 "NBI"
"3095" 2727.02002 2727.02002 2727.02002 2727.02002 0 2727.02002 2016-03-31 "NBI"
"3096" 2805.280029 2805.280029 2805.280029 2805.280029 0 2805.280029 2016-04-01 "NBI"
"3097" 2830.389893 2830.389893 2830.389893 2830.389893 0 2830.389893 2016-04-04 "NBI"
"3098" 2820.76001 2820.76001 2820.76001 2820.76001 0 2820.76001 2016-04-05 "NBI"
"3099" 2988.719971 2988.719971 2988.719971 2988.719971 0 2988.719971 2016-04-06 "NBI"
"3100" 2932.389893 2932.389893 2932.389893 2932.389893 0 2932.389893 2016-04-07 "NBI"
"3101" 2901.530029 2901.530029 2901.530029 2901.530029 0 2901.530029 2016-04-08 "NBI"
"3102" 2853.790039 2853.790039 2853.790039 2853.790039 0 2853.790039 2016-04-11 "NBI"
"3103" 2885.919922 2885.919922 2885.919922 2885.919922 0 2885.919922 2016-04-12 "NBI"
"3104" 2941.709961 2941.709961 2941.709961 2941.709961 0 2941.709961 2016-04-13 "NBI"
"3105" 2945.830078 2945.830078 2945.830078 2945.830078 0 2945.830078 2016-04-14 "NBI"
"3106" 2936.290039 2936.290039 2936.290039 2936.290039 0 2936.290039 2016-04-15 "NBI"
"3107" 2980.570068 2980.570068 2980.570068 2980.570068 0 2980.570068 2016-04-18 "NBI"
"3108" 2922.649902 2922.649902 2922.649902 2922.649902 0 2922.649902 2016-04-19 "NBI"
"3109" 2924.120117 2924.120117 2924.120117 2924.120117 0 2924.120117 2016-04-20 "NBI"
"3110" 3007.27002 3007.27002 3007.27002 3007.27002 0 3007.27002 2016-04-21 "NBI"
"3111" 3015.919922 3015.919922 3015.919922 3015.919922 0 3015.919922 2016-04-22 "NBI"
"3112" 2989.280029 2989.280029 2989.280029 2989.280029 0 2989.280029 2016-04-25 "NBI"
"3113" 2944.350098 2944.350098 2944.350098 2944.350098 0 2944.350098 2016-04-26 "NBI"
"3114" 2906.290039 2906.290039 2906.290039 2906.290039 0 2906.290039 2016-04-27 "NBI"
"3115" 2880.22998 2880.22998 2880.22998 2880.22998 0 2880.22998 2016-04-28 "NBI"
"3116" 2805.350098 2805.350098 2805.350098 2805.350098 0 2805.350098 2016-04-29 "NBI"
"3117" 2835.98999 2835.98999 2835.98999 2835.98999 0 2835.98999 2016-05-02 "NBI"
"3118" 2781.550049 2781.550049 2781.550049 2781.550049 0 2781.550049 2016-05-03 "NBI"
"3119" 2700.110107 2700.110107 2700.110107 2700.110107 0 2700.110107 2016-05-04 "NBI"
"3120" 2710 2710 2710 2710 0 2710 2016-05-05 "NBI"
"3121" 2673.639893 2673.639893 2673.639893 2673.639893 0 2673.639893 2016-05-06 "NBI"
"3122" 2739.120117 2739.120117 2739.120117 2739.120117 0 2739.120117 2016-05-09 "NBI"
"3123" 2764.25 2764.25 2764.25 2764.25 0 2764.25 2016-05-10 "NBI"
"3124" 2679 2679 2679 2679 0 2679 2016-05-11 "NBI"
"3125" 2633.98999 2633.98999 2633.98999 2633.98999 0 2633.98999 2016-05-12 "NBI"
"3126" 2655.889893 2655.889893 2655.889893 2655.889893 0 2655.889893 2016-05-13 "NBI"
"3127" 2735.570068 2735.570068 2735.570068 2735.570068 0 2735.570068 2016-05-16 "NBI"
"3128" 2710.899902 2710.899902 2710.899902 2710.899902 0 2710.899902 2016-05-17 "NBI"
"3129" 2747.610107 2747.610107 2747.610107 2747.610107 0 2747.610107 2016-05-18 "NBI"
"3130" 2707.98999 2707.98999 2707.98999 2707.98999 0 2707.98999 2016-05-19 "NBI"
"3131" 2763.97998 2763.97998 2763.97998 2763.97998 0 2763.97998 2016-05-20 "NBI"
"3132" 2780.97998 2780.97998 2780.97998 2780.97998 0 2780.97998 2016-05-23 "NBI"
"3133" 2844.5 2844.5 2844.5 2844.5 0 2844.5 2016-05-24 "NBI"
"3134" 2877.129883 2877.129883 2877.129883 2877.129883 0 2877.129883 2016-05-25 "NBI"
"3135" 2859.75 2859.75 2859.75 2859.75 0 2859.75 2016-05-26 "NBI"
"3136" 2887.149902 2887.149902 2887.149902 2887.149902 0 2887.149902 2016-05-27 "NBI"
"3137" 2923.780029 2923.780029 2923.780029 2923.780029 0 2923.780029 2016-05-31 "NBI"
"3138" 2938.919922 2938.919922 2938.919922 2938.919922 0 2938.919922 2016-06-01 "NBI"
"3139" 2993.149902 2993.149902 2993.149902 2993.149902 0 2993.149902 2016-06-02 "NBI"
"3140" 2947.030029 2947.030029 2947.030029 2947.030029 0 2947.030029 2016-06-03 "NBI"
"3141" 2991.360107 2991.360107 2991.360107 2991.360107 0 2991.360107 2016-06-06 "NBI"
"3142" 2915.659912 2915.659912 2915.659912 2915.659912 0 2915.659912 2016-06-07 "NBI"
"3143" 2913.439941 2913.439941 2913.439941 2913.439941 0 2913.439941 2016-06-08 "NBI"
"3144" 2860.629883 2860.629883 2860.629883 2860.629883 0 2860.629883 2016-06-09 "NBI"
"3145" 2798.649902 2798.649902 2798.649902 2798.649902 0 2798.649902 2016-06-10 "NBI"
"3146" 2763.810059 2763.810059 2763.810059 2763.810059 0 2763.810059 2016-06-13 "NBI"
"3147" 2747.590088 2747.590088 2747.590088 2747.590088 0 2747.590088 2016-06-14 "NBI"
"3148" 2741.790039 2741.790039 2741.790039 2741.790039 0 2741.790039 2016-06-15 "NBI"
"3149" 2739.72998 2739.72998 2739.72998 2739.72998 0 2739.72998 2016-06-16 "NBI"
"3150" 2683.719971 2683.719971 2683.719971 2683.719971 0 2683.719971 2016-06-17 "NBI"
"3151" 2706.199951 2706.199951 2706.199951 2706.199951 0 2706.199951 2016-06-20 "NBI"
"3152" 2663.790039 2663.790039 2663.790039 2663.790039 0 2663.790039 2016-06-21 "NBI"
"3153" 2682 2682 2682 2682 0 2682 2016-06-22 "NBI"
"3154" 2741.23999 2741.23999 2741.23999 2741.23999 0 2741.23999 2016-06-23 "NBI"
"3155" 2605 2605 2605 2605 0 2605 2016-06-24 "NBI"
"3156" 2524.439941 2524.439941 2524.439941 2524.439941 0 2524.439941 2016-06-27 "NBI"
"3157" 2620.360107 2620.360107 2620.360107 2620.360107 0 2620.360107 2016-06-28 "NBI"
"3158" 2677.48999 2677.48999 2677.48999 2677.48999 0 2677.48999 2016-06-29 "NBI"
"3159" 2693.469971 2693.469971 2693.469971 2693.469971 0 2693.469971 2016-06-30 "NBI"
"3160" 2747.98999 2747.98999 2747.98999 2747.98999 0 2747.98999 2016-07-01 "NBI"
"3161" 2721.27002 2721.27002 2721.27002 2721.27002 0 2721.27002 2016-07-05 "NBI"
"3162" 2784.570068 2784.570068 2784.570068 2784.570068 0 2784.570068 2016-07-06 "NBI"
"3163" 2801.939941 2801.939941 2801.939941 2801.939941 0 2801.939941 2016-07-07 "NBI"
"3164" 2835.550049 2835.550049 2835.550049 2835.550049 0 2835.550049 2016-07-08 "NBI"
"3165" 2829.570068 2829.570068 2829.570068 2829.570068 0 2829.570068 2016-07-11 "NBI"
"3166" 2850.669922 2850.669922 2850.669922 2850.669922 0 2850.669922 2016-07-12 "NBI"
"3167" 2801.560059 2801.560059 2801.560059 2801.560059 0 2801.560059 2016-07-13 "NBI"
"3168" 2810.830078 2810.830078 2810.830078 2810.830078 0 2810.830078 2016-07-14 "NBI"
"3169" 2850.929932 2850.929932 2850.929932 2850.929932 0 2850.929932 2016-07-15 "NBI"
"3170" 2860.75 2860.75 2860.75 2860.75 0 2860.75 2016-07-18 "NBI"
"3171" 2822.280029 2822.280029 2822.280029 2822.280029 0 2822.280029 2016-07-19 "NBI"
"3172" 2894.530029 2894.530029 2894.530029 2894.530029 0 2894.530029 2016-07-20 "NBI"
"3173" 2930.669922 2930.669922 2930.669922 2930.669922 0 2930.669922 2016-07-21 "NBI"
"3174" 2937.649902 2937.649902 2937.649902 2937.649902 0 2937.649902 2016-07-22 "NBI"
"3175" 2951.169922 2951.169922 2951.169922 2951.169922 0 2951.169922 2016-07-25 "NBI"
"3176" 2930.570068 2930.570068 2930.570068 2930.570068 0 2930.570068 2016-07-26 "NBI"
"3177" 3002.5 3002.5 3002.5 3002.5 0 3002.5 2016-07-27 "NBI"
"3178" 3008.97998 3008.97998 3008.97998 3008.97998 0 3008.97998 2016-07-28 "NBI"
"3179" 3028.370117 3028.370117 3028.370117 3028.370117 0 3028.370117 2016-07-29 "NBI"
"3180" 3078.330078 3078.330078 3078.330078 3078.330078 0 3078.330078 2016-08-01 "NBI"
"3181" 3083.709961 3083.709961 3083.709961 3083.709961 0 3083.709961 2016-08-02 "NBI"
"3182" 3117.75 3117.75 3117.75 3117.75 0 3117.75 2016-08-03 "NBI"
"3183" 3094.570068 3094.570068 3094.570068 3094.570068 0 3094.570068 2016-08-04 "NBI"
"3184" 3111.5 3111.5 3111.5 3111.5 0 3111.5 2016-08-05 "NBI"
"3185" 3078.780029 3078.780029 3078.780029 3078.780029 0 3078.780029 2016-08-08 "NBI"
"3186" 3083.129883 3083.129883 3083.129883 3083.129883 0 3083.129883 2016-08-09 "NBI"
"3187" 3021.790039 3021.790039 3021.790039 3021.790039 0 3021.790039 2016-08-10 "NBI"
"3188" 3054.780029 3054.780029 3054.780029 3054.780029 0 3054.780029 2016-08-11 "NBI"
"3189" 3060.850098 3060.850098 3060.850098 3060.850098 0 3060.850098 2016-08-12 "NBI"
"3190" 3089.169922 3089.169922 3089.169922 3089.169922 0 3089.169922 2016-08-15 "NBI"
"3191" 3043.48999 3043.48999 3043.48999 3043.48999 0 3043.48999 2016-08-16 "NBI"
"3192" 3041.540039 3041.540039 3041.540039 3041.540039 0 3041.540039 2016-08-17 "NBI"
"3193" 3049.01001 3049.01001 3049.01001 3049.01001 0 3049.01001 2016-08-18 "NBI"
"3194" 3036 3036 3036 3036 0 3036 2016-08-19 "NBI"
"3195" 3096.570068 3096.570068 3096.570068 3096.570068 0 3096.570068 2016-08-22 "NBI"
"3196" 3098.469971 3098.469971 3098.469971 3098.469971 0 3098.469971 2016-08-23 "NBI"
"3197" 2994.050049 2994.050049 2994.050049 2994.050049 0 2994.050049 2016-08-24 "NBI"
"3198" 2961.780029 2961.780029 2961.780029 2961.780029 0 2961.780029 2016-08-25 "NBI"
"3199" 2983.909912 2983.909912 2983.909912 2983.909912 0 2983.909912 2016-08-26 "NBI"
"3200" 2969.199951 2969.199951 2969.199951 2969.199951 0 2969.199951 2016-08-29 "NBI"
"3201" 2961.560059 2961.560059 2961.560059 2961.560059 0 2961.560059 2016-08-30 "NBI"
"3202" 2938.27002 2938.27002 2938.27002 2938.27002 0 2938.27002 2016-08-31 "NBI"
"3203" 2941.709961 2941.709961 2941.709961 2941.709961 0 2941.709961 2016-09-01 "NBI"
"3204" 2935.080078 2935.080078 2935.080078 2935.080078 0 2935.080078 2016-09-02 "NBI"
"3205" 2973.110107 2973.110107 2973.110107 2973.110107 0 2973.110107 2016-09-06 "NBI"
"3206" 2991.560059 2991.560059 2991.560059 2991.560059 0 2991.560059 2016-09-07 "NBI"
"3207" 3012.719971 3012.719971 3012.719971 3012.719971 0 3012.719971 2016-09-08 "NBI"
"3208" 2916.790039 2916.790039 2916.790039 2916.790039 0 2916.790039 2016-09-09 "NBI"
"3209" 3006.669922 3006.669922 3006.669922 3006.669922 0 3006.669922 2016-09-12 "NBI"
"3210" 2956.889893 2956.889893 2956.889893 2956.889893 0 2956.889893 2016-09-13 "NBI"
"3211" 2990.560059 2990.560059 2990.560059 2990.560059 0 2990.560059 2016-09-14 "NBI"
"3212" 3035.399902 3035.399902 3035.399902 3035.399902 0 3035.399902 2016-09-15 "NBI"
"3213" 3051.449951 3051.449951 3051.449951 3051.449951 0 3051.449951 2016-09-16 "NBI"
"3214" 3050.280029 3050.280029 3050.280029 3050.280029 0 3050.280029 2016-09-19 "NBI"
"3215" 3092.379883 3092.379883 3092.379883 3092.379883 0 3092.379883 2016-09-20 "NBI"
"3216" 3112.300049 3112.300049 3112.300049 3112.300049 0 3112.300049 2016-09-21 "NBI"
"3217" 3137.560059 3137.560059 3137.560059 3137.560059 0 3137.560059 2016-09-22 "NBI"
"3218" 3118.590088 3118.590088 3118.590088 3118.590088 0 3118.590088 2016-09-23 "NBI"
"3219" 3078.459961 3078.459961 3078.459961 3078.459961 0 3078.459961 2016-09-26 "NBI"
"3220" 3112.52002 3112.52002 3112.52002 3112.52002 0 3112.52002 2016-09-27 "NBI"
"3221" 3084.560059 3084.560059 3084.560059 3084.560059 0 3084.560059 2016-09-28 "NBI"
"3222" 2992.429932 2992.429932 2992.429932 2992.429932 0 2992.429932 2016-09-29 "NBI"
"3223" 3027.149902 3027.149902 3027.149902 3027.149902 0 3027.149902 2016-09-30 "NBI"
"3224" 3026.129883 3026.129883 3026.129883 3026.129883 0 3026.129883 2016-10-03 "NBI"
"3225" 3014.01001 3014.01001 3014.01001 3014.01001 0 3014.01001 2016-10-04 "NBI"
"3226" 3041.689941 3041.689941 3041.689941 3041.689941 0 3041.689941 2016-10-05 "NBI"
"3227" 2973.939941 2973.939941 2973.939941 2973.939941 0 2973.939941 2016-10-06 "NBI"
"3228" 2971.669922 2971.669922 2971.669922 2971.669922 0 2971.669922 2016-10-07 "NBI"
"3229" 3013.110107 3013.110107 3013.110107 3013.110107 0 3013.110107 2016-10-10 "NBI"
"3230" 2899.5 2899.5 2899.5 2899.5 0 2899.5 2016-10-11 "NBI"
"3231" 2826.870117 2826.870117 2826.870117 2826.870117 0 2826.870117 2016-10-12 "NBI"
"3232" 2837.439941 2837.439941 2837.439941 2837.439941 0 2837.439941 2016-10-13 "NBI"
"3233" 2782.76001 2782.76001 2782.76001 2782.76001 0 2782.76001 2016-10-14 "NBI"
"3234" 2780.76001 2780.76001 2780.76001 2780.76001 0 2780.76001 2016-10-17 "NBI"
"3235" 2818.76001 2818.76001 2818.76001 2818.76001 0 2818.76001 2016-10-18 "NBI"
"3236" 2796.550049 2796.550049 2796.550049 2796.550049 0 2796.550049 2016-10-19 "NBI"
"3237" 2825.139893 2825.139893 2825.139893 2825.139893 0 2825.139893 2016-10-20 "NBI"
"3238" 2800.899902 2800.899902 2800.899902 2800.899902 0 2800.899902 2016-10-21 "NBI"
"3239" 2788.280029 2788.280029 2788.280029 2788.280029 0 2788.280029 2016-10-24 "NBI"
"3240" 2774.590088 2774.590088 2774.590088 2774.590088 0 2774.590088 2016-10-25 "NBI"
"3241" 2774.870117 2774.870117 2774.870117 2774.870117 0 2774.870117 2016-10-26 "NBI"
"3242" 2777.27002 2777.27002 2777.27002 2777.27002 0 2777.27002 2016-10-27 "NBI"
"3243" 2726.040039 2726.040039 2726.040039 2726.040039 0 2726.040039 2016-10-28 "NBI"
"3244" 2682.560059 2682.560059 2682.560059 2682.560059 0 2682.560059 2016-10-31 "NBI"
"3245" 2712.120117 2712.120117 2712.120117 2712.120117 0 2712.120117 2016-11-01 "NBI"
"3246" 2661.129883 2661.129883 2661.129883 2661.129883 0 2661.129883 2016-11-02 "NBI"
"3247" 2583.639893 2583.639893 2583.639893 2583.639893 0 2583.639893 2016-11-03 "NBI"
"3248" 2634.340088 2634.340088 2634.340088 2634.340088 0 2634.340088 2016-11-04 "NBI"
"3249" 2731.320068 2731.320068 2731.320068 2731.320068 0 2731.320068 2016-11-07 "NBI"
"3250" 2738.23999 2738.23999 2738.23999 2738.23999 0 2738.23999 2016-11-08 "NBI"
"3251" 2984.100098 2984.100098 2984.100098 2984.100098 0 2984.100098 2016-11-09 "NBI"
"3252" 3031.790039 3031.790039 3031.790039 3031.790039 0 3031.790039 2016-11-10 "NBI"
"3253" 3012.290039 3012.290039 3012.290039 3012.290039 0 3012.290039 2016-11-11 "NBI"
"3254" 3065.139893 3065.139893 3065.139893 3065.139893 0 3065.139893 2016-11-14 "NBI"
"3255" 3045.870117 3045.870117 3045.870117 3045.870117 0 3045.870117 2016-11-15 "NBI"
"3256" 2995.909912 2995.909912 2995.909912 2995.909912 0 2995.909912 2016-11-16 "NBI"
"3257" 3015.330078 3015.330078 3015.330078 3015.330078 0 3015.330078 2016-11-17 "NBI"
"3258" 2978.560059 2978.560059 2978.560059 2978.560059 0 2978.560059 2016-11-18 "NBI"
"3259" 2999.449951 2999.449951 2999.449951 2999.449951 0 2999.449951 2016-11-21 "NBI"
"3260" 2945.449951 2945.449951 2945.449951 2945.449951 0 2945.449951 2016-11-22 "NBI"
"3261" 2969.23999 2969.23999 2969.23999 2969.23999 0 2969.23999 2016-11-23 "NBI"
"3262" 2978.780029 2978.780029 2978.780029 2978.780029 0 2978.780029 2016-11-25 "NBI"
"3263" 2928.5 2928.5 2928.5 2928.5 0 2928.5 2016-11-28 "NBI"
"3264" 2932.580078 2932.580078 2932.580078 2932.580078 0 2932.580078 2016-11-29 "NBI"
"3265" 2864.550049 2864.550049 2864.550049 2864.550049 0 2864.550049 2016-11-30 "NBI"
"3266" 2817.169922 2817.169922 2817.169922 2817.169922 0 2817.169922 2016-12-01 "NBI"
"3267" 2829.899902 2829.899902 2829.899902 2829.899902 0 2829.899902 2016-12-02 "NBI"
"3268" 2845.600098 2845.600098 2845.600098 2845.600098 0 2845.600098 2016-12-05 "NBI"
"3269" 2870.48999 2870.48999 2870.48999 2870.48999 0 2870.48999 2016-12-06 "NBI"
"3270" 2786.98999 2786.98999 2786.98999 2786.98999 0 2786.98999 2016-12-07 "NBI"
"3271" 2807.649902 2807.649902 2807.649902 2807.649902 0 2807.649902 2016-12-08 "NBI"
"3272" 2818.540039 2818.540039 2818.540039 2818.540039 0 2818.540039 2016-12-09 "NBI"
"3273" 2799.179932 2799.179932 2799.179932 2799.179932 0 2799.179932 2016-12-12 "NBI"
"3274" 2814.01001 2814.01001 2814.01001 2814.01001 0 2814.01001 2016-12-13 "NBI"
"3275" 2817.580078 2817.580078 2817.580078 2817.580078 0 2817.580078 2016-12-14 "NBI"
"3276" 2844.72998 2844.72998 2844.72998 2844.72998 0 2844.72998 2016-12-15 "NBI"
"3277" 2844.76001 2844.76001 2844.76001 2844.76001 0 2844.76001 2016-12-16 "NBI"
"3278" 2810.939941 2810.939941 2810.939941 2810.939941 0 2810.939941 2016-12-19 "NBI"
"3279" 2832.689941 2832.689941 2832.689941 2832.689941 0 2832.689941 2016-12-20 "NBI"
"3280" 2798.01001 2798.01001 2798.01001 2798.01001 0 2798.01001 2016-12-21 "NBI"
"3281" 2787.850098 2787.850098 2787.850098 2787.850098 0 2787.850098 2016-12-22 "NBI"
"3282" 2850.350098 2850.350098 2850.350098 2850.350098 0 2850.350098 2016-12-23 "NBI"
"3283" 2839.02002 2839.02002 2839.02002 2839.02002 0 2839.02002 2016-12-27 "NBI"
"3284" 2803.159912 2803.159912 2803.159912 2803.159912 0 2803.159912 2016-12-28 "NBI"
"3285" 2793.179932 2793.179932 2793.179932 2793.179932 0 2793.179932 2016-12-29 "NBI"
"3286" 2772.72998 2772.72998 2772.72998 2772.72998 0 2772.72998 2016-12-30 "NBI"
"3287" 2828.199951 2828.199951 2828.199951 2828.199951 0 2828.199951 2017-01-03 "NBI"
"3288" 2902.620117 2902.620117 2902.620117 2902.620117 0 2902.620117 2017-01-04 "NBI"
"3289" 2910.290039 2910.290039 2910.290039 2910.290039 0 2910.290039 2017-01-05 "NBI"
"3290" 2930.610107 2930.610107 2930.610107 2930.610107 0 2930.610107 2017-01-06 "NBI"
"3291" 2973.360107 2973.360107 2973.360107 2973.360107 0 2973.360107 2017-01-09 "NBI"
"3292" 2996.72998 2996.72998 2996.72998 2996.72998 0 2996.72998 2017-01-10 "NBI"
"3293" 2908.040039 2908.040039 2908.040039 2908.040039 0 2908.040039 2017-01-11 "NBI"
"3294" 2920.110107 2920.110107 2920.110107 2920.110107 0 2920.110107 2017-01-12 "NBI"
"3295" 2931.560059 2931.560059 2931.560059 2931.560059 0 2931.560059 2017-01-13 "NBI"
"3296" 2873.290039 2873.290039 2873.290039 2873.290039 0 2873.290039 2017-01-17 "NBI"
"3297" 2898.929932 2898.929932 2898.929932 2898.929932 0 2898.929932 2017-01-18 "NBI"
"3298" 2872.719971 2872.719971 2872.719971 2872.719971 0 2872.719971 2017-01-19 "NBI"
"3299" 2859.870117 2859.870117 2859.870117 2859.870117 0 2859.870117 2017-01-20 "NBI"
"3300" 2834.280029 2834.280029 2834.280029 2834.280029 0 2834.280029 2017-01-23 "NBI"
"3301" 2826.189941 2826.189941 2826.189941 2826.189941 0 2826.189941 2017-01-24 "NBI"
"3302" 2854.280029 2854.280029 2854.280029 2854.280029 0 2854.280029 2017-01-25 "NBI"
"3303" 2840.110107 2840.110107 2840.110107 2840.110107 0 2840.110107 2017-01-26 "NBI"
"3304" 2869.909912 2869.909912 2869.909912 2869.909912 0 2869.909912 2017-01-27 "NBI"
"3305" 2830.159912 2830.159912 2830.159912 2830.159912 0 2830.159912 2017-01-30 "NBI"
"3306" 2910.209961 2910.209961 2910.209961 2910.209961 0 2910.209961 2017-01-31 "NBI"
"3307" 2937.419922 2937.419922 2937.419922 2937.419922 0 2937.419922 2017-02-01 "NBI"
"3308" 2930.22998 2930.22998 2930.22998 2930.22998 0 2930.22998 2017-02-02 "NBI"
"3309" 2963.02002 2963.02002 2963.02002 2963.02002 0 2963.02002 2017-02-03 "NBI"
"3310" 2965.870117 2965.870117 2965.870117 2965.870117 0 2965.870117 2017-02-06 "NBI"
"3311" 2954.840088 2954.840088 2954.840088 2954.840088 0 2954.840088 2017-02-07 "NBI"
"3312" 2951.169922 2951.169922 2951.169922 2951.169922 0 2951.169922 2017-02-08 "NBI"
"3313" 2980.030029 2980.030029 2980.030029 2980.030029 0 2980.030029 2017-02-09 "NBI"
"3314" 2976.300049 2976.300049 2976.300049 2976.300049 0 2976.300049 2017-02-10 "NBI"
"3315" 2996.550049 2996.550049 2996.550049 2996.550049 0 2996.550049 2017-02-13 "NBI"
"3316" 3031.070068 3031.070068 3031.070068 3031.070068 0 3031.070068 2017-02-14 "NBI"
"3317" 3086.169922 3086.169922 3086.169922 3086.169922 0 3086.169922 2017-02-15 "NBI"
"3318" 3064.429932 3064.429932 3064.429932 3064.429932 0 3064.429932 2017-02-16 "NBI"
"3319" 3080.399902 3080.399902 3080.399902 3080.399902 0 3080.399902 2017-02-17 "NBI"
"3320" 3061.98999 3061.98999 3061.98999 3061.98999 0 3061.98999 2017-02-21 "NBI"
"3321" 3035.139893 3035.139893 3035.139893 3035.139893 0 3035.139893 2017-02-22 "NBI"
"3322" 3027.669922 3027.669922 3027.669922 3027.669922 0 3027.669922 2017-02-23 "NBI"
"3323" 3034.080078 3034.080078 3034.080078 3034.080078 0 3034.080078 2017-02-24 "NBI"
"3324" 3119.929932 3119.929932 3119.929932 3119.929932 0 3119.929932 2017-02-27 "NBI"
"3325" 3107.719971 3107.719971 3107.719971 3107.719971 0 3107.719971 2017-02-28 "NBI"
"3326" 3149.719971 3149.719971 3149.719971 3149.719971 0 3149.719971 2017-03-01 "NBI"
"3327" 3134.790039 3134.790039 3134.790039 3134.790039 0 3134.790039 2017-03-02 "NBI"
"3328" 3164.75 3164.75 3164.75 3164.75 0 3164.75 2017-03-03 "NBI"
"3329" 3135.120117 3135.120117 3135.120117 3135.120117 0 3135.120117 2017-03-06 "NBI"
"3330" 3086.580078 3086.580078 3086.580078 3086.580078 0 3086.580078 2017-03-07 "NBI"
"3331" 3115.26001 3115.26001 3115.26001 3115.26001 0 3115.26001 2017-03-08 "NBI"
"3332" 3124.659912 3124.659912 3124.659912 3124.659912 0 3124.659912 2017-03-09 "NBI"
"3333" 3146.060059 3146.060059 3146.060059 3146.060059 0 3146.060059 2017-03-10 "NBI"
"3334" 3144.97998 3144.97998 3144.97998 3144.97998 0 3144.97998 2017-03-13 "NBI"
"3335" 3116.790039 3116.790039 3116.790039 3116.790039 0 3116.790039 2017-03-14 "NBI"
"3336" 3162.820068 3162.820068 3162.820068 3162.820068 0 3162.820068 2017-03-15 "NBI"
"3337" 3121.830078 3121.830078 3121.830078 3121.830078 0 3121.830078 2017-03-16 "NBI"
"3338" 3086.23999 3086.23999 3086.23999 3086.23999 0 3086.23999 2017-03-17 "NBI"
"3339" 3102.280029 3102.280029 3102.280029 3102.280029 0 3102.280029 2017-03-20 "NBI"
"3340" 3014.100098 3014.100098 3014.100098 3014.100098 0 3014.100098 2017-03-21 "NBI"
"3341" 3034.149902 3034.149902 3034.149902 3034.149902 0 3034.149902 2017-03-22 "NBI"
"3342" 3019.409912 3019.409912 3019.409912 3019.409912 0 3019.409912 2017-03-23 "NBI"
"3343" 3036.189941 3036.189941 3036.189941 3036.189941 0 3036.189941 2017-03-24 "NBI"
"3344" 3068.850098 3068.850098 3068.850098 3068.850098 0 3068.850098 2017-03-27 "NBI"
"3345" 3055.669922 3055.669922 3055.669922 3055.669922 0 3055.669922 2017-03-28 "NBI"
"3346" 3081.610107 3081.610107 3081.610107 3081.610107 0 3081.610107 2017-03-29 "NBI"
"3347" 3070.169922 3070.169922 3070.169922 3070.169922 0 3070.169922 2017-03-30 "NBI"
"3348" 3069.350098 3069.350098 3069.350098 3069.350098 0 3069.350098 2017-03-31 "NBI"
"3349" 3045.350098 3045.350098 3045.350098 3045.350098 0 3045.350098 2017-04-03 "NBI"
"3350" 3051.169922 3051.169922 3051.169922 3051.169922 0 3051.169922 2017-04-04 "NBI"
"3351" 3009.560059 3009.560059 3009.560059 3009.560059 0 3009.560059 2017-04-05 "NBI"
"3352" 3017.419922 3017.419922 3017.419922 3017.419922 0 3017.419922 2017-04-06 "NBI"
"3353" 3039.800049 3039.800049 3039.800049 3039.800049 0 3039.800049 2017-04-07 "NBI"
"3354" 3029.26001 3029.26001 3029.26001 3029.26001 0 3029.26001 2017-04-10 "NBI"
"3355" 3017.340088 3017.340088 3017.340088 3017.340088 0 3017.340088 2017-04-11 "NBI"
"3356" 3020.070068 3020.070068 3020.070068 3020.070068 0 3020.070068 2017-04-12 "NBI"
"3357" 3043.379883 3043.379883 3043.379883 3043.379883 0 3043.379883 2017-04-13 "NBI"
"3358" 3042.290039 3042.290039 3042.290039 3042.290039 0 3042.290039 2017-04-17 "NBI"
"3359" 3012.209961 3012.209961 3012.209961 3012.209961 0 3012.209961 2017-04-18 "NBI"
"3360" 3024.25 3024.25 3024.25 3024.25 0 3024.25 2017-04-19 "NBI"
"3361" 3038.179932 3038.179932 3038.179932 3038.179932 0 3038.179932 2017-04-20 "NBI"
"3362" 3009.350098 3009.350098 3009.350098 3009.350098 0 3009.350098 2017-04-21 "NBI"
"3363" 3054.409912 3054.409912 3054.409912 3054.409912 0 3054.409912 2017-04-24 "NBI"
"3364" 3095.209961 3095.209961 3095.209961 3095.209961 0 3095.209961 2017-04-25 "NBI"
"3365" 3100.909912 3100.909912 3100.909912 3100.909912 0 3100.909912 2017-04-26 "NBI"
"3366" 3104.929932 3104.929932 3104.929932 3104.929932 0 3104.929932 2017-04-27 "NBI"
"3367" 3114.669922 3114.669922 3114.669922 3114.669922 0 3114.669922 2017-04-28 "NBI"
